variant_code,unit_code,price,currency,is_default,is_contact_price,conversion_factor
P000516-V1,UNIT000002,380000,đ,true,false,
P000517-V1,UNIT000001,512000,đ,true,false,
P000518-V1,UNIT000012,335000,đ,true,false,
P000519-V1,UNIT000002,69000,đ,true,false,
P000520-V1,UNIT000002,265000,đ,true,false,
P000521-V1,UNIT000002,379000,đ,true,false,
P000522-V1,UNIT000002,68000,đ,true,false,
P000523-V1,UNIT000012,139000,đ,true,false,
P000524-V1,UNIT000002,240000,đ,true,false,
P000525-V1,UNIT000002,155000,đ,true,false,
P000526-V1,UNIT000002,205000,đ,true,false,
P000527-V1,UNIT000002,185000,đ,true,false,
P000528-V1,UNIT000001,42000,đ,true,false,
P000529-V1,UNIT000001,165000,đ,true,false,
P000530-V1,UNIT000002,31000,đ,true,false,
P000531-V1,UNIT000012,180000,đ,true,false,
P000532-V1,UNIT000012,110000,đ,true,false,
P000533-V1,UNIT000001,101000,đ,true,false,
P000534-V1,UNIT000012,440000,đ,true,false,
P000535-V1,UNIT000006,450000,đ,true,false,
P000536-V1,UNIT000002,230000,đ,true,false,
P000537-V1,UNIT000002,100000,đ,true,false,
P000538-V1,UNIT000002,87000,đ,true,false,
P000539-V1,UNIT000002,297000,đ,true,false,
P000540-V1,UNIT000001,103000,đ,true,false,
P000541-V1,UNIT000012,112000,đ,true,false,
P000542-V1,UNIT000002,29000,đ,true,false,
P000543-V1,UNIT000012,70000,đ,true,false,
P000544-V1,UNIT000002,13000,đ,true,false,
P000545-V1,UNIT000002,60000,đ,true,false,
P000546-V1,UNIT000002,38000,đ,true,false,
P000547-V1,UNIT000001,54000,đ,true,false,
P000548-V1,UNIT000012,25000,đ,true,false,
P000549-V1,UNIT000012,18000,đ,true,false,
P000550-V1,UNIT000002,92000,đ,true,false,
P000551-V1,UNIT000002,100000,đ,true,false,
P000552-V1,UNIT000002,105000,đ,true,false,
P000553-V1,UNIT000002,187000,đ,true,false,
P000554-V1,UNIT000012,72000,đ,true,false,
P000555-V1,UNIT000012,290000,đ,true,false,
P000556-V1,UNIT000001,51000,đ,true,false,
P000557-V1,UNIT000001,28000,đ,true,false,
P000558-V1,UNIT000001,390000,đ,true,false,
P000559-V1,UNIT000002,455000,đ,true,false,
P000560-V1,UNIT000001,80000,đ,true,false,
P000561-V1,UNIT000001,130000,đ,true,false,
P000562-V1,UNIT000001,215000,đ,true,false,
P000563-V1,UNIT000006,125000,đ,true,false,
P000564-V1,UNIT000002,178000,đ,true,false,
P000565-V1,UNIT000001,65000,đ,true,false,
P000566-V1,UNIT000002,545000,đ,true,false,
P000567-V1,UNIT000002,67000,đ,true,false,
P000568-V1,UNIT000012,702000,đ,true,false,
P000569-V1,UNIT000002,244000,đ,true,false,
P000570-V1,UNIT000012,702000,đ,true,false,
P000571-V1,UNIT000001,105000,đ,true,false,
P000572-V1,UNIT000001,76000,đ,true,false,
P000573-V1,UNIT000012,298000,đ,true,false,
P000574-V1,UNIT000002,35000,đ,true,false,
P000575-V1,UNIT000002,66000,đ,true,false,
P000576-V1,UNIT000012,28000,đ,true,false,
P000577-V1,UNIT000002,265000,đ,true,false,
P000578-V1,UNIT000001,28000,đ,true,false,
P000579-V1,UNIT000001,351000,đ,true,false,
P000580-V1,UNIT000001,157000,đ,true,false,
P000581-V1,UNIT000001,157000,đ,true,false,
P000582-V1,UNIT000001,25000,đ,true,false,
P000583-V1,UNIT000001,425000,đ,true,false,
P000584-V1,UNIT000002,23000,đ,true,false,
P000585-V1,UNIT000012,216000,đ,true,false,
P000586-V1,UNIT000002,322000,đ,true,false,
P000587-V1,UNIT000001,130000,đ,true,false,
P000588-V1,UNIT000001,348000,đ,true,false,
P000589-V1,UNIT000001,42000,đ,true,false,
P000590-V1,UNIT000001,186000,đ,true,false,
P000591-V1,UNIT000002,515000,đ,true,false,
P000592-V1,UNIT000002,350000,đ,true,false,
P000593-V1,UNIT000002,65000,đ,true,false,
P000594-V1,UNIT000001,275000,đ,true,false,
P000595-V1,UNIT000012,407000,đ,true,false,
P000596-V1,UNIT000012,370000,đ,true,false,
P000597-V1,UNIT000001,640000,đ,true,false,
P000598-V1,UNIT000002,330000,đ,true,false,
P000599-V1,UNIT000002,615000,đ,true,false,
P000600-V1,UNIT000001,250000,đ,true,false,
P000600-V2,UNIT000002,25000,đ,true,false,
P000601-V1,UNIT000002,458000,đ,true,false,
P000602-V1,UNIT000002,328000,đ,true,false,
P000603-V1,UNIT000002,256000,đ,true,false,
P000604-V1,UNIT000012,46000,đ,true,false,
P000605-V1,UNIT000012,107000,đ,true,false,
P000606-V1,UNIT000002,230000,đ,true,false,
P000607-V1,UNIT000012,46000,đ,true,false,
P000608-V1,UNIT000002,231000,đ,true,false,
P000609-V1,UNIT000001,417000,đ,true,false,
P000610-V1,UNIT000012,500000,đ,true,false,
P000611-V1,UNIT000012,185000,đ,true,false,
P000612-V1,UNIT000001,215000,đ,true,false,
P000613-V1,UNIT000001,328000,đ,true,false,
P000614-V1,UNIT000002,170000,đ,true,false,
P000615-V1,UNIT000002,440000,đ,true,false,
P000616-V1,UNIT000012,739000,đ,true,false,
P000617-V1,UNIT000012,350000,đ,true,false,
P000618-V1,UNIT000001,132000,đ,true,false,
P000619-V1,UNIT000002,235000,đ,true,false,
P000620-V1,UNIT000002,176000,đ,true,false,
P000621-V1,UNIT000017,390000,đ,true,false,
P000622-V1,UNIT000012,99000,đ,true,false,
P000623-V1,UNIT000002,199000,đ,true,false,
P000624-V1,UNIT000012,105000,đ,true,false,
P000625-V1,UNIT000001,25000,đ,true,false,
P000626-V1,UNIT000001,110000,đ,true,false,
P000627-V1,UNIT000001,265000,đ,true,false,
P000628-V1,UNIT000002,22000,đ,true,false,
P000629-V1,UNIT000001,199000,đ,true,false,
P000630-V1,UNIT000002,196000,đ,true,false,
P000631-V1,UNIT000002,97000,đ,true,false,
P000632-V1,UNIT000001,80000,đ,true,false,
P000633-V1,UNIT000002,92000,đ,true,false,
P000634-V1,UNIT000001,189000,đ,true,false,
P000635-V1,UNIT000002,279000,đ,true,false,
P000636-V1,UNIT000002,24000,đ,true,false,
P000637-V1,UNIT000001,395000,đ,true,false,
P000638-V1,UNIT000001,395000,đ,true,false,
P000639-V1,UNIT000001,499000,đ,true,false,
P000640-V1,UNIT000012,269000,đ,true,false,
P000641-V1,UNIT000001,130000,đ,true,false,
P000642-V1,UNIT000002,205000,đ,true,false,
P000643-V1,UNIT000012,209000,đ,true,false,
P000644-V1,UNIT000002,98000,đ,true,false,
P000645-V1,UNIT000002,98000,đ,true,false,
P000646-V1,UNIT000002,119000,đ,true,false,
P000647-V1,UNIT000012,235000,đ,true,false,
P000648-V1,UNIT000012,270000,đ,true,false,
P000649-V1,UNIT000002,435000,đ,true,false,
P000650-V1,UNIT000001,195000,đ,true,false,
P000651-V1,UNIT000001,179000,đ,true,false,
P000652-V1,UNIT000001,105000,đ,true,false,
P000653-V1,UNIT000012,193000,đ,true,false,
P000654-V1,UNIT000001,399000,đ,true,false,
P000655-V1,UNIT000001,340000,đ,true,false,
P000656-V1,UNIT000006,35000,đ,true,false,
P000657-V1,UNIT000006,35000,đ,true,false,
P000658-V1,UNIT000012,325000,đ,true,false,
P000659-V1,UNIT000001,39000,đ,true,false,
P000660-V1,UNIT000012,258000,đ,true,false,
P000661-V1,UNIT000012,75000,đ,true,false,
P000662-V1,UNIT000012,342000,đ,true,false,
P000663-V1,UNIT000001,58000,đ,true,false,
P000664-V1,UNIT000001,225000,đ,true,false,
P000665-V1,UNIT000012,293000,đ,true,false,
P000666-V1,UNIT000012,140000,đ,true,false,
P000667-V1,UNIT000001,324000,đ,true,false,
P000668-V1,UNIT000001,633000,đ,true,false,
P000669-V1,UNIT000001,920000,đ,true,false,
P000670-V1,UNIT000001,129000,đ,true,false,
P000671-V1,UNIT000001,290000,đ,true,false,
P000672-V1,UNIT000001,136000,đ,true,false,
P000673-V1,UNIT000012,323000,đ,true,false,
P000674-V1,UNIT000001,79000,đ,true,false,
P000675-V1,UNIT000012,345000,đ,true,false,
P000676-V1,UNIT000012,345000,đ,true,false,
P000677-V1,UNIT000012,210000,đ,true,false,
P000678-V1,UNIT000001,220000,đ,true,false,
P000679-V1,UNIT000001,24000,đ,true,false,
P000680-V1,UNIT000002,119000,đ,true,false,
P000681-V1,UNIT000012,25000,đ,true,false,
P000682-V1,UNIT000012,30000,đ,true,false,
P000683-V1,UNIT000001,150000,đ,true,false,
P000684-V1,UNIT000001,464000,đ,true,false,
P000685-V1,UNIT000001,68000,đ,true,false,
P000686-V1,UNIT000012,269000,đ,true,false,
P000687-V1,UNIT000012,136000,đ,true,false,
P000688-V1,UNIT000012,197000,đ,true,false,
P000689-V1,UNIT000012,130000,đ,true,false,
P000690-V1,UNIT000012,74000,đ,true,false,
P000691-V1,UNIT000001,170000,đ,true,false,
P000691-V2,UNIT000003,56667,đ,true,false,
P000692-V1,UNIT000012,880000,đ,true,false,
P000693-V1,UNIT000001,220000,đ,true,false,
P000694-V1,UNIT000001,450000,đ,true,false,
P000695-V1,UNIT000001,140000,đ,true,false,
P000696-V1,UNIT000001,198000,đ,true,false,
P000697-V1,UNIT000012,425000,đ,true,false,
P000698-V1,UNIT000012,445000,đ,true,false,
P000699-V1,UNIT000012,265000,đ,true,false,
P000700-V1,UNIT000012,880000,đ,true,false,
P000701-V1,UNIT000012,360000,đ,true,false,
P000702-V1,UNIT000002,265000,đ,true,false,
P000703-V1,UNIT000012,400000,đ,true,false,
P000704-V1,UNIT000012,84000,đ,true,false,
P000705-V1,UNIT000012,274000,đ,true,false,
P000706-V1,UNIT000012,55000,đ,true,false,
P000707-V1,UNIT000001,1550000,đ,true,false,
P000708-V1,UNIT000012,420000,đ,true,false,
P000709-V1,UNIT000012,209000,đ,true,false,
P000710-V1,UNIT000001,210000,đ,true,false,
P000711-V1,UNIT000001,310000,đ,true,false,
P000712-V1,UNIT000001,230000,đ,true,false,
P000713-V1,UNIT000001,334000,đ,true,false,
P000714-V1,UNIT000001,130000,đ,true,false,
P000715-V1,UNIT000001,499000,đ,true,false,
P000716-V1,UNIT000001,475000,đ,true,false,
P000717-V1,UNIT000001,165000,đ,true,false,
P000718-V1,UNIT000001,1260000,đ,true,false,
P000719-V1,UNIT000001,280000,đ,true,false,
P000719-V2,UNIT000009,28000,đ,true,false,
P000720-V1,UNIT000001,280000,đ,true,false,
P000720-V2,UNIT000009,28000,đ,true,false,
P000721-V1,UNIT000001,158000,đ,true,false,
P000722-V1,UNIT000001,100000,đ,true,false,
P000723-V1,UNIT000001,130000,đ,true,false,
P000724-V1,UNIT000001,125000,đ,true,false,
P000725-V1,UNIT000001,115000,đ,true,false,
P000726-V1,UNIT000012,68000,đ,true,false,
P000727-V1,UNIT000002,299000,đ,true,false,
P000728-V1,UNIT000001,158000,đ,true,false,
P000729-V1,UNIT000001,299000,đ,true,false,
P000730-V1,UNIT000001,299000,đ,true,false,
P000731-V1,UNIT000001,110000,đ,true,false,
P000732-V1,UNIT000001,165000,đ,true,false,
P000733-V1,UNIT000002,338000,đ,true,false,
P000734-V1,UNIT000002,156000,đ,true,false,
P000735-V1,UNIT000002,239000,đ,true,false,
P000736-V1,UNIT000002,299000,đ,true,false,
P000737-V1,UNIT000012,195000,đ,true,false,
P000738-V1,UNIT000002,388000,đ,true,false,
P000739-V1,UNIT000002,111000,đ,true,false,
P000740-V1,UNIT000002,94000,đ,true,false,
P000741-V1,UNIT000001,152000,đ,true,false,
P000742-V1,UNIT000002,130000,đ,true,false,
P000743-V1,UNIT000002,228000,đ,true,false,
P000744-V1,UNIT000002,60000,đ,true,false,
P000745-V1,UNIT000002,52000,đ,true,false,
P000746-V1,UNIT000002,100000,đ,true,false,
P000747-V1,UNIT000002,99000,đ,true,false,
P000748-V1,UNIT000002,60000,đ,true,false,
P000749-V1,UNIT000002,421000,đ,true,false,
P000750-V1,UNIT000002,425000,đ,true,false,
P000751-V1,UNIT000001,560000,đ,true,false,
P000752-V1,UNIT000001,640000,đ,true,false,
P000753-V1,UNIT000001,270000,đ,true,false,
P000753-V2,UNIT000009,27000,đ,true,false,
P000754-V1,UNIT000001,270000,đ,true,false,
P000754-V2,UNIT000009,27000,đ,true,false,
P000755-V1,UNIT000001,415000,đ,true,false,
P000756-V1,UNIT000002,485000,đ,true,false,
P000757-V1,UNIT000002,62000,đ,true,false,
P000758-V1,UNIT000002,166000,đ,true,false,
P000759-V1,UNIT000001,385000,đ,true,false,
P000759-V2,UNIT000018,128333,đ,true,false,
P000760-V1,UNIT000002,415000,đ,true,false,
P000761-V1,UNIT000001,409000,đ,true,false,
P000762-V1,UNIT000002,350000,đ,true,false,
P000763-V1,UNIT000002,455000,đ,true,false,
P000764-V1,UNIT000001,385000,đ,true,false,
P000764-V2,UNIT000018,128333,đ,true,false,
P000765-V1,UNIT000001,490000,đ,true,false,
P000766-V1,UNIT000001,1200000,đ,true,false,
P000767-V1,UNIT000001,325000,đ,true,false,
P000768-V1,UNIT000016,99000,đ,true,false,
P000769-V1,UNIT000016,39000,đ,true,false,
P000770-V1,UNIT000016,138000,đ,true,false,
P000771-V1,UNIT000016,149000,đ,true,false,
P000772-V1,UNIT000016,149000,đ,true,false,
P000773-V1,UNIT000001,720000,đ,true,false,
P000774-V1,UNIT000012,24000,đ,true,false,
P000775-V1,UNIT000001,87000,đ,true,false,
P000776-V1,UNIT000001,89000,đ,true,false,
P000777-V1,UNIT000016,32000,đ,true,false,
P000778-V1,UNIT000016,77000,đ,true,false,
P000779-V1,UNIT000016,77000,đ,true,false,
P000780-V1,UNIT000016,77000,đ,true,false,
P000781-V1,UNIT000016,70000,đ,true,false,
P000782-V1,UNIT000001,140000,đ,true,false,
P000783-V1,UNIT000001,140000,đ,true,false,
P000784-V1,UNIT000001,140000,đ,true,false,
P000785-V1,UNIT000012,249000,đ,true,false,
P000786-V1,UNIT000001,135000,đ,true,false,
P000787-V1,UNIT000001,185000,đ,true,false,
P000788-V1,UNIT000001,110000,đ,true,false,
P000789-V1,UNIT000001,32000,đ,true,false,
P000789-V2,UNIT000014,320,đ,true,false,
P000790-V1,UNIT000001,106000,đ,true,false,
P000791-V1,UNIT000001,60000,đ,true,false,
P000792-V1,UNIT000001,295000,đ,true,false,
P000793-V1,UNIT000001,119000,đ,true,false,
P000794-V1,UNIT000001,109000,đ,true,false,
P000795-V1,UNIT000001,270000,đ,true,false,
P000795-V2,UNIT000009,13500,đ,true,false,
P000796-V1,UNIT000001,230000,đ,true,false,
P000796-V2,UNIT000012,46000,đ,true,false,
P000797-V1,UNIT000002,45000,đ,true,false,
P000798-V1,UNIT000001,250000,đ,true,false,
P000798-V2,UNIT000014,2500,đ,true,false,
P000799-V1,UNIT000001,74000,đ,true,false,
P000800-V1,UNIT000001,230000,đ,true,false,
P000800-V2,UNIT000012,46000,đ,true,false,
P000801-V1,UNIT000001,193000,đ,true,false,
P000801-V2,UNIT000003,96500,đ,true,false,
P000801-V3,UNIT000018,9650,đ,true,false,
P000802-V1,UNIT000001,380000,đ,true,false,
P000802-V2,UNIT000009,19000,đ,true,false,
P000803-V1,UNIT000001,290000,đ,true,false,
P000804-V1,UNIT000001,39000,đ,true,false,
P000805-V1,UNIT000012,82000,đ,true,false,
P000806-V1,UNIT000007,295000,đ,true,false,
P000807-V1,UNIT000001,89000,đ,true,false,
P000808-V1,UNIT000001,195000,đ,true,false,
P000809-V1,UNIT000001,50000,đ,true,false,
P000810-V1,UNIT000001,107000,đ,true,false,
P000811-V1,UNIT000001,290000,đ,true,false,
P000811-V2,UNIT000009,20714,đ,true,false,
P000812-V1,UNIT000001,229000,đ,true,false,
P000813-V1,UNIT000001,830000,đ,true,false,
P000814-V1,UNIT000001,64000,đ,true,false,
P000815-V1,UNIT000001,325000,đ,true,false,
P000816-V1,UNIT000001,30000,đ,true,false,
P000817-V1,UNIT000001,170000,đ,true,false,
P000818-V1,UNIT000001,170000,đ,true,false,
P000818-V2,UNIT000009,3400,đ,true,false,
P000819-V1,UNIT000012,89000,đ,true,false,
P000820-V1,UNIT000001,396000,đ,true,false,
P000820-V2,UNIT000009,19800,đ,true,false,
P000821-V1,UNIT000002,260000,đ,true,false,
P000822-V1,UNIT000002,42000,đ,true,false,
P000823-V1,UNIT000001,220000,đ,true,false,
P000824-V1,UNIT000001,30000,đ,true,false,
P000825-V1,UNIT000002,119000,đ,true,false,
P000826-V1,UNIT000017,360000,đ,true,false,
P000827-V1,UNIT000001,185000,đ,true,false,
P000828-V1,UNIT000001,2500000,đ,true,false,
P000829-V1,UNIT000001,240000,đ,true,false,
P000829-V2,UNIT000018,20000,đ,true,false,
P000830-V1,UNIT000002,195000,đ,true,false,
P000831-V1,UNIT000001,1350000,đ,true,false,
P000832-V1,UNIT000001,1200000,đ,true,false,
P000833-V1,UNIT000001,990000,đ,true,false,
P000834-V1,UNIT000001,55000,đ,true,false,
P000835-V1,UNIT000001,55000,đ,true,false,
P000836-V1,UNIT000001,60000,đ,true,false,
P000837-V1,UNIT000001,60000,đ,true,false,
P000838-V1,UNIT000001,400000,đ,true,false,
P000839-V1,UNIT000001,580000,đ,true,false,
P000840-V1,UNIT000001,580000,đ,true,false,
P000841-V1,UNIT000001,250000,đ,true,false,
P000841-V2,UNIT000014,2500,đ,true,false,
P000842-V1,UNIT000002,295000,đ,true,false,
P000843-V1,UNIT000001,32000,đ,true,false,
P000844-V1,UNIT000001,225000,đ,true,false,
P000845-V1,UNIT000001,85000,đ,true,false,
P000846-V1,UNIT000001,260000,đ,true,false,
P000847-V1,UNIT000001,1190000,đ,true,false,
P000848-V1,UNIT000001,960000,đ,true,false,
P000849-V1,UNIT000001,1100000,đ,true,false,
P000850-V1,UNIT000001,495000,đ,true,false,
P000851-V1,UNIT000001,499000,đ,true,false,
P000852-V1,UNIT000001,2490000,đ,true,false,
P000853-V1,UNIT000001,1790000,đ,true,false,
P000854-V1,UNIT000001,1890000,đ,true,false,
P000855-V1,UNIT000001,1950000,đ,true,false,
P000856-V1,UNIT000001,70000,đ,true,false,
P000857-V1,UNIT000001,72000,đ,true,false,
P000858-V1,UNIT000001,185000,đ,true,false,
P000859-V1,UNIT000014,89000,đ,true,false,
P000860-V1,UNIT000001,95000,đ,true,false,
P000861-V1,UNIT000001,115000,đ,true,false,
P000862-V1,UNIT000001,156000,đ,true,false,
P000863-V1,UNIT000001,94000,đ,true,false,
P000863-V2,UNIT000014,940,đ,true,false,
P000864-V1,UNIT000001,94000,đ,true,false,
P000864-V2,UNIT000014,940,đ,true,false,
P000865-V1,UNIT000001,171000,đ,true,false,
P000865-V2,UNIT000018,17100,đ,true,false,
P000866-V1,UNIT000001,230000,đ,true,false,
P000866-V2,UNIT000002,23000,đ,true,false,
P000867-V1,UNIT000001,216000,đ,true,false,
P000867-V2,UNIT000002,18000,đ,true,false,
P000868-V1,UNIT000001,294000,đ,true,false,
P000868-V2,UNIT000002,24500,đ,true,false,
P000869-V1,UNIT000001,121000,đ,true,false,
P000869-V2,UNIT000014,1210,đ,true,false,
P000870-V1,UNIT000001,121000,đ,true,false,
P000870-V2,UNIT000014,1210,đ,true,false,
P000871-V1,UNIT000001,278000,đ,true,false,
P000871-V2,UNIT000018,13900,đ,true,false,
P000872-V1,UNIT000001,235000,đ,true,false,
P000873-V1,UNIT000002,9000,đ,true,false,
P000874-V1,UNIT000001,67000,đ,true,false,
P000875-V1,UNIT000001,230000,đ,true,false,
P000875-V2,UNIT000018,11500,đ,true,false,
P000876-V1,UNIT000001,67000,đ,true,false,
P000877-V1,UNIT000001,12000,đ,true,false,
P000878-V1,UNIT000002,30000,đ,true,false,
P000879-V1,UNIT000002,31000,đ,true,false,
P000880-V1,UNIT000002,112000,đ,true,false,
P000881-V1,UNIT000002,33000,đ,true,false,
P000882-V1,UNIT000002,115000,đ,true,false,
P000883-V1,UNIT000012,210000,đ,true,false,
P000884-V1,UNIT000014,21000,đ,true,false,
P000885-V1,UNIT000002,115000,đ,true,false,
P000886-V1,UNIT000014,25500,đ,true,false,
P000887-V1,UNIT000001,80000,đ,true,false,
P000887-V2,UNIT000014,800,đ,true,false,
P000888-V1,UNIT000001,80000,đ,true,false,
P000888-V2,UNIT000014,800,đ,true,false,
P000889-V1,UNIT000001,32000,đ,true,false,
P000890-V1,UNIT000001,29000,đ,true,false,
P000890-V2,UNIT000016,290,đ,true,false,
P000891-V1,UNIT000004,530000,đ,true,false,
P000891-V2,UNIT000001,2120,đ,true,false,
P000892-V1,UNIT000012,310000,đ,true,false,
P000893-V1,UNIT000014,39000,đ,true,false,
P000894-V1,UNIT000009,6000,đ,true,false,
P000895-V1,UNIT000001,166000,đ,true,false,
P000895-V2,UNIT000018,4150,đ,true,false,
P000896-V1,UNIT000001,376000,đ,true,false,
P000896-V2,UNIT000008,37600,đ,true,false,
P000897-V1,UNIT000012,169000,đ,true,false,
P000898-V1,UNIT000001,193000,đ,true,false,
P000898-V2,UNIT000018,9650,đ,true,false,
P000899-V1,UNIT000001,30000,đ,true,false,
P000900-V1,UNIT000001,359000,đ,true,false,
P000901-V1,UNIT000012,310000,đ,true,false,
P000902-V1,UNIT000001,255000,đ,true,false,
P000902-V2,UNIT000009,12750,đ,true,false,
P000903-V1,UNIT000001,126000,đ,true,false,
P000903-V2,UNIT000014,1260,đ,true,false,
P000904-V1,UNIT000001,42000,đ,true,false,
P000905-V1,UNIT000003,62000,đ,true,false,
P000906-V1,UNIT000001,168000,đ,true,false,
P000906-V2,UNIT000002,14000,đ,true,false,
P000907-V1,UNIT000003,38000,đ,true,false,
P000908-V1,UNIT000002,42000,đ,true,false,
P000909-V1,UNIT000001,245000,đ,true,false,
P000910-V1,UNIT000009,6000,đ,true,false,
P000911-V1,UNIT000014,19000,đ,true,false,
P000912-V1,UNIT000001,128000,đ,true,false,
P000912-V2,UNIT000014,1280,đ,true,false,
P000913-V1,UNIT000009,6000,đ,true,false,
P000914-V1,UNIT000001,300000,đ,true,false,
P000915-V1,UNIT000001,80000,đ,true,false,
P000915-V2,UNIT000014,800,đ,true,false,
P000916-V1,UNIT000014,5000,đ,true,false,
P000917-V1,UNIT000014,22000,đ,true,false,
P000918-V1,UNIT000002,35000,đ,true,false,
P000919-V1,UNIT000014,120000,đ,true,false,
P000920-V1,UNIT000001,35000,đ,true,false,
P000920-V2,UNIT000008,700,đ,true,false,
P000921-V1,UNIT000001,126000,đ,true,false,
P000921-V2,UNIT000014,1260,đ,true,false,
P000922-V1,UNIT000003,62000,đ,true,false,
P000923-V1,UNIT000014,130000,đ,true,false,
P000924-V1,UNIT000001,170000,đ,true,false,
P000924-V2,UNIT000002,8500,đ,true,false,
P000925-V1,UNIT000014,8000,đ,true,false,
P000926-V1,UNIT000003,38000,đ,true,false,
P000927-V1,UNIT000002,39000,đ,true,false,
P000928-V1,UNIT000001,291000,đ,true,false,
P000928-V2,UNIT000008,24250,đ,true,false,
P000929-V1,UNIT000014,26000,đ,true,false,
P000930-V1,UNIT000001,1800000,đ,true,false,
P000930-V2,UNIT000012,85714,đ,true,false,
P000931-V1,UNIT000002,110000,đ,true,false,
P000932-V1,UNIT000001,490000,đ,true,false,
P000932-V2,UNIT000009,16333,đ,true,false,
P000933-V1,UNIT000014,23000,đ,true,false,
P000934-V1,UNIT000014,149000,đ,true,false,
P000935-V1,UNIT000014,35000,đ,true,false,
P000936-V1,UNIT000014,35000,đ,true,false,
P000937-V1,UNIT000019,8000,đ,true,false,
P000938-V1,UNIT000019,2500,đ,true,false,
P000939-V1,UNIT000014,300000,đ,true,false,
P000940-V1,UNIT000019,2500,đ,true,false,
P000941-V1,UNIT000001,135000,đ,true,false,
