product_code,ingredient_code,strength_value,strength_unit
P000226,ING000034,,
P000226,ING000410,,
P000226,ING000485,,
P000226,ING000016,,
P000226,ING000273,,
P000226,ING000005,,
P000226,ING000430,,
P000226,ING000412,,
P000226,ING000505,,
P000226,ING000025,,
P000226,ING000289,,
P000226,ING000470,,
P000226,ING000417,,
P000226,ING000446,,
P000226,ING000090,,
P000226,ING000506,,
P000227,ING000264,,
P000227,ING000507,,
P000227,ING000236,,
P000227,ING000477,,
P000227,ING000508,,
P000227,ING000509,,
P000227,ING000406,,
P000227,ING000006,,
P000227,ING000428,,
P000227,ING000510,,
P000227,ING000174,,
P000228,ING000511,,
P000228,ING000417,,
P000229,ING000375,,
P000229,ING000273,,
P000229,ING000410,,
P000229,ING000034,,
P000229,ING000512,,
P000230,ING000513,,
P000230,ING000372,,
P000231,ING000015,,
P000231,ING000485,,
P000231,ING000273,,
P000231,ING000428,,
P000231,ING000375,,
P000231,ING000446,,
P000231,ING000312,,
P000231,ING000412,,
P000231,ING000470,,
P000231,ING000410,,
P000231,ING000034,,
P000231,ING000289,,
P000231,ING000514,,
P000232,ING000515,,
P000233,ING000375,,
P000233,ING000428,,
P000233,ING000273,,
P000233,ING000487,,
P000233,ING000446,,
P000233,ING000025,,
P000233,ING000312,,
P000233,ING000516,,
P000233,ING000410,,
P000233,ING000470,,
P000233,ING000289,,
P000233,ING000034,,
P000233,ING000412,,
P000233,ING000517,,
P000234,ING000375,,
P000234,ING000273,,
P000234,ING000016,,
P000234,ING000430,,
P000234,ING000487,,
P000234,ING000516,,
P000234,ING000025,,
P000234,ING000312,,
P000234,ING000289,,
P000234,ING000412,,
P000234,ING000446,,
P000234,ING000410,,
P000234,ING000470,,
P000234,ING000417,,
P000234,ING000034,,
P000234,ING000090,,
P000234,ING000518,,
P000234,ING000517,,
P000235,ING000375,,
P000235,ING000273,,
P000235,ING000016,,
P000235,ING000430,,
P000235,ING000487,,
P000235,ING000516,,
P000235,ING000025,,
P000235,ING000312,,
P000235,ING000289,,
P000235,ING000412,,
P000235,ING000446,,
P000235,ING000410,,
P000235,ING000470,,
P000235,ING000417,,
P000235,ING000034,,
P000235,ING000090,,
P000235,ING000518,,
P000235,ING000517,,
P000236,ING000428,,
P000236,ING000375,,
P000236,ING000006,,
P000236,ING000487,,
P000236,ING000034,,
P000236,ING000412,,
P000236,ING000519,,
P000236,ING000090,,
P000236,ING000312,,
P000236,ING000410,,
P000237,ING000457,,
P000238,ING000457,,
P000239,ING000457,,
P000240,ING000457,,
P000241,ING000375,,
P000241,ING000273,,
P000241,ING000016,,
P000241,ING000430,,
P000241,ING000487,,
P000241,ING000025,,
P000241,ING000312,,
P000241,ING000520,,
P000241,ING000289,,
P000241,ING000470,,
P000241,ING000410,,
P000241,ING000034,,
P000241,ING000446,,
P000241,ING000423,,
P000241,ING000521,,
P000241,ING000090,,
P000242,ING000522,,
P000242,ING000523,,
P000242,ING000524,,
P000243,ING000525,,
P000243,ING000484,,
P000243,ING000312,,
P000243,ING000526,,
P000243,ING000527,,
P000243,ING000034,,
P000243,ING000528,,
P000243,ING000529,,
P000243,ING000530,,
P000243,ING000531,,
P000243,ING000532,,
P000243,ING000533,,
P000243,ING000534,,
P000243,ING000535,,
P000243,ING000536,,
P000243,ING000537,,
P000244,ING000529,,
P000244,ING000530,,
P000244,ING000531,,
P000244,ING000532,,
P000244,ING000533,,
P000244,ING000534,,
P000244,ING000535,,
P000244,ING000536,,
P000244,ING000537,,
P000245,ING000538,,
P000246,ING000538,,
P000247,ING000539,,
P000248,ING000538,,
P000249,ING000538,,
P000250,ING000540,,
P000250,ING000538,,
P000251,ING000375,,
P000251,ING000541,,
P000251,ING000006,,
P000251,ING000542,,
P000251,ING000543,,
P000251,ING000544,,
P000251,ING000545,,
P000251,ING000546,,
P000251,ING000547,,
P000251,ING000548,,
P000251,ING000381,,
P000251,ING000402,,
P000251,ING000549,,
P000251,ING000383,,
P000251,ING000024,,
P000251,ING000550,,
P000251,ING000020,,
P000251,ING000551,,
P000251,ING000552,,
P000251,ING000408,,
P000251,ING000553,,
P000251,ING000554,,
P000251,ING000555,,
P000251,ING000556,,
P000251,ING000557,,
P000252,ING000558,,
P000252,ING000559,,
P000252,ING000560,,
P000252,ING000484,,
P000252,ING000561,,
P000252,ING000562,,
P000252,ING000526,,
P000252,ING000563,,
P000252,ING000564,,
P000252,ING000565,,
P000252,ING000566,,
P000252,ING000567,,
P000252,ING000568,,
P000252,ING000569,,
P000252,ING000570,,
P000253,ING000538,,
P000254,ING000558,,
P000254,ING000559,,
P000254,ING000561,,
P000254,ING000561,,
P000254,ING000560,,
P000254,ING000484,,
P000254,ING000561,,
P000254,ING000561,,
P000254,ING000562,,
P000254,ING000571,,
P000254,ING000563,,
P000254,ING000469,,
P000254,ING000572,,
P000254,ING000573,,
P000254,ING000574,,
P000255,ING000538,,
P000256,ING000538,,
P000257,ING000538,,
P000258,ING000575,,
P000258,ING000576,,
P000258,ING000383,,
P000259,ING000375,,
P000259,ING000539,,
P000259,ING000426,,
P000259,ING000577,,
P000259,ING000381,,
P000259,ING000020,,
P000259,ING000018,,
P000259,ING000292,,
P000259,ING000578,,
P000259,ING000579,,
P000259,ING000580,,
P000259,ING000581,,
P000259,ING000582,,
P000260,ING000375,,
P000260,ING000583,,
P000260,ING000383,,
P000260,ING000468,,
P000260,ING000292,,
P000260,ING000018,,
P000260,ING000014,,
P000261,ING000383,,
P000261,ING000583,,
P000261,ING000375,,
P000262,ING000375,,
P000262,ING000583,,
P000262,ING000383,,
P000262,ING000468,,
P000262,ING000292,,
P000262,ING000018,,
P000262,ING000014,,
P000263,ING000388,,
P000263,ING000017,,
P000263,ING000509,,
P000263,ING000584,,
P000263,ING000289,,
P000263,ING000585,,
P000263,ING000586,,
P000263,ING000587,,
P000263,ING000588,,
P000263,ING000589,,
P000264,ING000349,,
P000264,ING000590,,
P000264,ING000591,,
P000264,ING000592,,
P000264,ING000018,,
P000265,ING000388,,
P000265,ING000017,,
P000265,ING000509,,
P000265,ING000584,,
P000265,ING000593,,
P000265,ING000585,,
P000265,ING000586,,
P000265,ING000594,,
P000265,ING000589,,
P000265,ING000588,,
P000265,ING000595,,
P000266,ING000388,,
P000266,ING000017,,
P000266,ING000509,,
P000266,ING000584,,
P000266,ING000289,,
P000266,ING000585,,
P000266,ING000586,,
P000266,ING000594,,
P000266,ING000588,,
P000266,ING000589,,
P000266,ING000595,,
P000267,ING000388,,
P000267,ING000017,,
P000267,ING000509,,
P000267,ING000584,,
P000267,ING000289,,
P000267,ING000585,,
P000267,ING000586,,
P000267,ING000594,,
P000267,ING000588,,
P000267,ING000589,,
P000267,ING000595,,
P000268,ING000596,,
P000268,ING000597,,
P000268,ING000017,,
P000269,ING000017,,
P000269,ING000597,,
P000269,ING000598,,
P000269,ING000599,,
P000269,ING000600,,
P000269,ING000601,,
P000269,ING000602,,
P000270,ING000357,,
P000270,ING000603,,
P000270,ING000590,,
P000270,ING000591,,
P000270,ING000592,,
P000270,ING000018,,
P000271,ING000357,,
P000271,ING000017,,
P000271,ING000591,,
P000271,ING000018,,
P000271,ING000603,,
P000271,ING000590,,
P000271,ING000592,,
P000272,ING000357,,
P000272,ING000603,,
P000272,ING000590,,
P000272,ING000591,,
P000272,ING000592,,
P000272,ING000018,,
P000273,ING000484,,
P000274,ING000016,,
P000274,ING000604,,
P000274,ING000525,,
P000274,ING000532,,
P000274,ING000484,,
P000274,ING000312,,
P000274,ING000605,,
P000274,ING000034,,
P000274,ING000527,,
P000274,ING000526,,
P000274,ING000606,,
P000274,ING000528,,
P000274,ING000534,,
P000275,ING000251,,
P000275,ING000607,,
P000275,ING000522,,
P000275,ING000608,,
P000275,ING000609,,
P000275,ING000610,,
P000275,ING000611,,
P000275,ING000612,,
P000275,ING000613,,
P000275,ING000614,,
P000275,ING000615,,
P000276,ING000616,,
P000276,ING000383,,
P000277,ING000616,,
P000277,ING000383,,
P000278,ING000558,,
P000278,ING000525,,
P000278,ING000560,,
P000278,ING000484,,
P000278,ING000561,,
P000278,ING000312,,
P000278,ING000617,,
P000278,ING000618,,
P000278,ING000526,,
P000278,ING000034,,
P000278,ING000619,,
P000278,ING000566,,
P000278,ING000564,,
P000278,ING000620,,
P000278,ING000572,,
P000278,ING000573,,
P000278,ING000621,,
P000278,ING000574,,
P000278,ING000622,,
P000278,ING000623,,
P000279,ING000034,,
P000279,ING000624,,
P000279,ING000566,,
P000279,ING000564,,
P000279,ING000625,,
P000279,ING000622,,
P000279,ING000623,,
P000279,ING000626,,
P000280,ING000023,,
P000280,ING000544,,
P000280,ING000627,,
P000280,ING000628,,
P000280,ING000629,,
P000280,ING000630,,
P000280,ING000631,,
P000280,ING000006,,
P000280,ING000632,,
P000280,ING000633,,
P000280,ING000634,,
P000280,ING000635,,
P000280,ING000484,,
P000280,ING000636,,
P000280,ING000526,,
P000281,ING000023,,
P000281,ING000637,,
P000281,ING000628,,
P000281,ING000544,,
P000281,ING000627,,
P000281,ING000629,,
P000281,ING000631,,
P000281,ING000638,,
P000281,ING000006,,
P000281,ING000639,,
P000281,ING000273,,
P000281,ING000640,,
P000281,ING000289,,
P000281,ING000340,,
P000281,ING000405,,
P000281,ING000636,,
P000281,ING000632,,
P000281,ING000641,,
P000281,ING000449,,
P000281,ING000526,,
P000281,ING000642,,
P000281,ING000643,,
P000281,ING000634,,
P000281,ING000644,,
P000281,ING000645,,
P000281,ING000408,,
P000282,ING000646,,
P000282,ING000457,,
P000284,ING000375,,
P000284,ING000156,,
P000284,ING000647,,
P000284,ING000006,,
P000284,ING000551,,
P000284,ING000427,,
P000284,ING000648,,
P000284,ING000649,,
P000284,ING000650,,
P000284,ING000651,,
P000284,ING000652,,
P000284,ING000653,,
P000284,ING000654,,
P000285,ING000023,,
P000285,ING000006,,
P000285,ING000008,,
P000285,ING000380,,
P000285,ING000655,,
P000285,ING000656,,
P000285,ING000657,,
P000285,ING000658,,
P000285,ING000014,,
P000285,ING000659,,
P000286,ING000375,,
P000286,ING000006,,
P000286,ING000660,,
P000286,ING000548,,
P000286,ING000661,,
P000286,ING000662,,
P000286,ING000663,,
P000286,ING000664,,
P000286,ING000643,,
P000286,ING000427,,
P000286,ING000665,,
P000286,ING000666,,
P000286,ING000383,,
P000287,ING000375,,
P000287,ING000667,,
P000287,ING000427,,
P000287,ING000648,,
P000287,ING000381,,
P000287,ING000668,,
P000287,ING000468,,
P000287,ING000669,,
P000287,ING000670,,
P000287,ING000671,,
P000287,ING000383,,
P000287,ING000006,,
P000287,ING000551,,
P000288,ING000375,,
P000288,ING000667,,
P000288,ING000427,,
P000288,ING000672,,
P000288,ING000648,,
P000288,ING000381,,
P000288,ING000668,,
P000288,ING000380,,
P000288,ING000468,,
P000288,ING000669,,
P000288,ING000384,,
P000288,ING000383,,
P000288,ING000292,,
P000288,ING000428,,
P000288,ING000018,,
P000288,ING000006,,
P000288,ING000673,,
P000288,ING000433,,
P000289,ING000005,,
P000289,ING000674,,
P000289,ING000024,,
P000289,ING000428,,
P000289,ING000675,,
P000289,ING000676,,
P000289,ING000677,,
P000289,ING000018,,
P000289,ING000678,,
P000289,ING000679,,
P000289,ING000407,,
P000289,ING000680,,
P000289,ING000051,,
P000289,ING000681,,
P000289,ING000383,,
P000289,ING000381,,
P000290,ING000383,,
P000290,ING000439,,
P000290,ING000451,,
P000290,ING000018,,
P000290,ING000682,,
P000290,ING000683,,
P000290,ING000039,,
P000290,ING000684,,
P000290,ING000014,,
P000290,ING000543,,
P000290,ING000664,,
P000290,ING000685,,
P000290,ING000686,,
P000290,ING000542,,
P000290,ING000547,,
P000290,ING000687,,
P000290,ING000688,,
P000290,ING000661,,
P000290,ING000663,,
P000290,ING000548,,
P000290,ING000426,,
P000290,ING000660,,
P000290,ING000006,,
P000290,ING000689,,
P000291,ING000383,,
P000291,ING000439,,
P000291,ING000451,,
P000291,ING000018,,
P000291,ING000682,,
P000291,ING000683,,
P000291,ING000039,,
P000291,ING000684,,
P000291,ING000431,,
P000291,ING000583,,
P000291,ING000690,,
P000291,ING000691,,
P000291,ING000427,,
P000291,ING000543,,
P000291,ING000692,,
P000291,ING000685,,
P000291,ING000686,,
P000291,ING000542,,
P000291,ING000547,,
P000291,ING000687,,
P000291,ING000688,,
P000291,ING000661,,
P000291,ING000663,,
P000291,ING000548,,
P000291,ING000426,,
P000291,ING000660,,
P000291,ING000006,,
P000291,ING000693,,
P000292,ING000694,,
P000292,ING000254,,
P000292,ING000016,,
P000292,ING000695,,
P000292,ING000292,,
P000292,ING000689,,
P000292,ING000056,,
P000292,ING000696,,
P000292,ING000697,,
P000292,ING000006,,
P000292,ING000698,,
P000292,ING000637,,
P000292,ING000051,,
P000292,ING000699,,
P000292,ING000663,,
P000292,ING000468,,
P000292,ING000595,,
P000292,ING000700,,
P000292,ING000701,,
P000292,ING000381,,
P000292,ING000670,,
P000292,ING000702,,
P000292,ING000007,,
P000292,ING000407,,
P000292,ING000383,,
P000292,ING000703,,
P000292,ING000704,,
P000292,ING000705,,
P000293,ING000706,,
P000293,ING000689,,
P000293,ING000707,,
P000293,ING000006,,
P000293,ING000428,,
P000293,ING000708,,
P000293,ING000427,,
P000293,ING000709,,
P000293,ING000710,,
P000293,ING000711,,
P000293,ING000712,,
P000293,ING000381,,
P000293,ING000713,,
P000293,ING000486,,
P000293,ING000714,,
P000293,ING000715,,
P000293,ING000716,,
P000293,ING000717,,
P000293,ING000452,,
P000293,ING000718,,
P000293,ING000719,,
P000293,ING000720,,
P000293,ING000423,,
P000293,ING000721,,
P000293,ING000448,,
P000293,ING000722,,
P000293,ING000723,,
P000294,ING000677,,
P000294,ING000724,,
P000294,ING000411,,
P000294,ING000697,,
P000294,ING000725,,
P000294,ING000006,,
P000294,ING000726,,
P000294,ING000694,,
P000294,ING000727,,
P000294,ING000728,,
P000294,ING000729,,
P000294,ING000730,,
P000294,ING000731,,
P000294,ING000580,,
P000294,ING000023,,
P000295,ING000732,,
P000295,ING000544,,
P000295,ING000733,,
P000295,ING000548,,
P000295,ING000380,,
P000295,ING000734,,
P000295,ING000543,,
P000295,ING000683,,
P000295,ING000735,,
P000295,ING000736,,
P000295,ING000728,,
P000295,ING000737,,
P000295,ING000738,,
P000295,ING000156,,
P000295,ING000582,,
P000295,ING000007,,
P000296,ING000375,,
P000296,ING000739,,
P000296,ING000006,,
P000296,ING000740,,
P000296,ING000741,,
P000296,ING000742,,
P000296,ING000743,,
P000296,ING000744,,
P000296,ING000052,,
P000296,ING000254,,
P000296,ING000383,,
P000296,ING000745,,
P000296,ING000746,,
P000296,ING000747,,
P000296,ING000748,,
P000296,ING000749,,
P000296,ING000750,,
P000296,ING000751,,
P000296,ING000670,,
P000296,ING000752,,
P000297,ING000023,,
P000297,ING000753,,
P000297,ING000656,,
P000297,ING000668,,
P000297,ING000006,,
P000297,ING000754,,
P000297,ING000008,,
P000297,ING000755,,
P000297,ING000756,,
P000297,ING000757,,
P000297,ING000427,,
P000297,ING000677,,
P000297,ING000595,,
P000298,ING000023,,
P000298,ING000758,,
P000298,ING000759,,
P000298,ING000760,,
P000298,ING000657,,
P000298,ING000381,,
P000298,ING000407,,
P000298,ING000020,,
P000298,ING000761,,
P000298,ING000383,,
P000298,ING000762,,
P000298,ING000384,,
P000299,ING000375,,
P000299,ING000763,,
P000299,ING000764,,
P000299,ING000765,,
P000299,ING000766,,
P000299,ING000273,,
P000299,ING000767,,
P000299,ING000768,,
P000299,ING000381,,
P000299,ING000769,,
P000299,ING000408,,
P000299,ING000383,,
P000299,ING000770,,
P000299,ING000384,,
P000299,ING000771,,
P000299,ING000424,,
P000299,ING000772,,
P000299,ING000669,,
P000300,ING000023,,
P000300,ING000763,,
P000300,ING000444,,
P000300,ING000765,,
P000300,ING000764,,
P000300,ING000424,,
P000300,ING000381,,
P000300,ING000408,,
P000300,ING000773,,
P000300,ING000770,,
P000300,ING000774,,
P000300,ING000775,,
P000300,ING000383,,
P000301,ING000375,,
P000301,ING000649,,
P000301,ING000006,,
P000301,ING000726,,
P000301,ING000776,,
P000301,ING000381,,
P000301,ING000777,,
P000301,ING000024,,
P000301,ING000582,,
P000301,ING000778,,
P000301,ING000779,,
P000301,ING000407,,
P000301,ING000730,,
P000301,ING000493,,
P000301,ING000384,,
P000302,ING000375,,
P000302,ING000006,,
P000302,ING000672,,
P000302,ING000780,,
P000302,ING000427,,
P000302,ING000648,,
P000302,ING000781,,
P000302,ING000782,,
P000302,ING000783,,
P000302,ING000784,,
P000302,ING000785,,
P000302,ING000786,,
P000302,ING000787,,
P000302,ING000788,,
P000302,ING000431,,
P000302,ING000789,,
P000303,ING000375,,
P000303,ING000790,,
P000303,ING000764,,
P000303,ING000156,,
P000303,ING000635,,
P000303,ING000444,,
P000303,ING000791,,
P000303,ING000792,,
P000303,ING000793,,
P000303,ING000747,,
P000303,ING000794,,
P000303,ING000795,,
P000303,ING000408,,
P000303,ING000796,,
P000303,ING000383,,
P000304,ING000729,,
P000304,ING000689,,
P000304,ING000580,,
P000304,ING000731,,
P000304,ING000730,,
P000304,ING000728,,
P000304,ING000725,,
P000304,ING000694,,
P000304,ING000726,,
P000304,ING000006,,
P000304,ING000697,,
P000304,ING000797,,
P000304,ING000798,,
P000304,ING000677,,
P000304,ING000727,,
P000305,ING000799,,
P000305,ING000689,,
P000305,ING000427,,
P000305,ING000800,,
P000305,ING000801,,
P000305,ING000710,,
P000305,ING000802,,
P000305,ING000743,,
P000305,ING000543,,
P000305,ING000803,,
P000305,ING000546,,
P000305,ING000448,,
P000305,ING000804,,
P000305,ING000805,,
P000305,ING000806,,
P000305,ING000715,,
P000305,ING000716,,
P000305,ING000717,,
P000305,ING000381,,
P000305,ING000718,,
P000305,ING000719,,
P000305,ING000807,,
P000305,ING000713,,
P000305,ING000547,,
P000305,ING000548,,
P000305,ING000808,,
P000305,ING000723,,
P000306,ING000023,,
P000306,ING000006,,
P000306,ING000648,,
P000306,ING000809,,
P000306,ING000810,,
P000306,ING000551,,
P000306,ING000811,,
P000306,ING000140,,
P000306,ING000406,,
P000306,ING000812,,
P000306,ING000688,,
P000306,ING000407,,
P000306,ING000813,,
P000306,ING000814,,
P000306,ING000815,,
P000307,ING000707,,
P000307,ING000375,,
P000307,ING000444,,
P000307,ING000006,,
P000307,ING000427,,
P000307,ING000816,,
P000307,ING000817,,
P000307,ING000424,,
P000307,ING000818,,
P000307,ING000819,,
P000307,ING000710,,
P000307,ING000709,,
P000307,ING000631,,
P000307,ING000820,,
P000307,ING000821,,
P000307,ING000822,,
P000307,ING000548,,
P000307,ING000381,,
P000307,ING000448,,
P000307,ING000823,,
P000307,ING000824,,
P000308,ING000375,,
P000308,ING000672,,
P000308,ING000825,,
P000308,ING000826,,
P000308,ING000006,,
P000308,ING000827,,
P000308,ING000828,,
P000308,ING000024,,
P000308,ING000722,,
P000308,ING000381,,
P000308,ING000663,,
P000308,ING000448,,
P000308,ING000829,,
P000308,ING000423,,
P000308,ING000830,,
P000308,ING000831,,
P000308,ING000832,,
P000308,ING000833,,
P000308,ING000834,,
P000308,ING000835,,
P000308,ING000777,,
P000309,ING000689,,
P000309,ING000006,,
P000309,ING000427,,
P000309,ING000710,,
P000309,ING000827,,
P000309,ING000381,,
P000309,ING000018,,
P000309,ING000020,,
P000309,ING000448,,
P000309,ING000836,,
P000309,ING000837,,
P000309,ING000672,,
P000309,ING000292,,
P000309,ING000838,,
P000309,ING000839,,
P000309,ING000719,,
P000309,ING000713,,
P000310,ING000840,,
P000310,ING000841,,
P000310,ING000656,,
P000310,ING000006,,
P000310,ING000659,,
P000310,ING000095,,
P000310,ING000289,,
P000310,ING000405,,
P000311,ING000023,,
P000311,ING000842,,
P000311,ING000668,,
P000311,ING000595,,
P000311,ING000694,,
P000311,ING000008,,
P000311,ING000648,,
P000311,ING000018,,
P000311,ING000014,,
P000311,ING000843,,
P000311,ING000659,,
P000312,ING000375,,
P000312,ING000006,,
P000312,ING000156,,
P000312,ING000780,,
P000312,ING000381,,
P000312,ING000020,,
P000312,ING000427,,
P000312,ING000648,,
P000312,ING000024,,
P000312,ING000493,,
P000312,ING000844,,
P000312,ING000845,,
P000312,ING000846,,
P000313,ING000375,,
P000313,ING000006,,
P000313,ING000156,,
P000313,ING000780,,
P000313,ING000340,,
P000313,ING000847,,
P000313,ING000848,,
P000313,ING000694,,
P000313,ING000728,,
P000313,ING000648,,
P000313,ING000024,,
P000313,ING000582,,
P000313,ING000493,,
P000313,ING000849,,
P000313,ING000850,,
P000314,ING000375,,
P000314,ING000006,,
P000314,ING000156,,
P000314,ING000024,,
P000314,ING000582,,
P000314,ING000669,,
P000314,ING000019,,
P000314,ING000730,,
P000314,ING000431,,
P000314,ING000402,,
P000314,ING000851,,
P000314,ING000852,,
P000314,ING000853,,
P000314,ING000854,,
P000314,ING000838,,
P000315,ING000375,,
P000315,ING000006,,
P000315,ING000847,,
P000315,ING000855,,
P000315,ING000020,,
P000315,ING000582,,
P000315,ING000493,,
P000315,ING000669,,
P000315,ING000383,,
P000315,ING000856,,
P000315,ING000156,,
P000315,ING000730,,
P000315,ING000407,,
P000315,ING000857,,
P000315,ING000402,,
P000315,ING000858,,
P000315,ING000859,,
P000315,ING000860,,
P000315,ING000861,,
P000316,ING000375,,
P000316,ING000006,,
P000316,ING000847,,
P000316,ING000855,,
P000316,ING000020,,
P000316,ING000582,,
